,route_name,route_url
3630,North Face,http://www.mountainproject.com/v/north-face/105749161
3631,North Face Right,http://www.mountainproject.com/v/north-face-right/109115285
3632,Pasta Man,http://www.mountainproject.com/v/pasta-man/109112255
3633,Quiche on a Leash,http://www.mountainproject.com/v/quiche-on-a-leash/108310416
3634,Real Men Don't Eat Quiche,http://www.mountainproject.com/v/real-men-dont-eat-quiche/105761280
3635,South Face,http://www.mountainproject.com/v/south-face/105751297
3636,Sunday Comix,http://www.mountainproject.com/v/sunday-comix/105761301
3637,Warlocks,http://www.mountainproject.com/v/warlocks/106330931
3638,West Face,http://www.mountainproject.com/v/west-face/105754780
3639,"Big Picture, The",http://www.mountainproject.com/v/the-big-picture/105750679
3640,East Face/Overhang Rock,http://www.mountainproject.com/v/east-faceoverhang-rock/105756589
3641,Honey Badger,http://www.mountainproject.com/v/honey-badger/108147855
3642,Junior Achievement,http://www.mountainproject.com/v/junior-achievement/105756610
3643,Missing Link,http://www.mountainproject.com/v/missing-link/105762933
3644,Rogue's Arete,http://www.mountainproject.com/v/rogues-arete/105751279
3645,Short Attention Span,http://www.mountainproject.com/v/short-attention-span/105751414
3646,Snake Watching,http://www.mountainproject.com/v/snake-watching/105762771
3647,South Ridge of South Pinnacle,http://www.mountainproject.com/v/south-ridge-of-south-pinnacle/105756685
3648,Tits Out For The Lads,http://www.mountainproject.com/v/tits-out-for-the-lads/105750676
3649,West Side (Story),http://www.mountainproject.com/v/west-side-story/105762291
3650,East Face,http://www.mountainproject.com/v/east-face/107626766
3651,An Arm and a Leg,http://www.mountainproject.com/v/an-arm-and-a-leg/107839367
3652,East Face,http://www.mountainproject.com/v/east-face/106676592
3653,Original Route,http://www.mountainproject.com/v/original-route/106038041
3654,Banana Split,http://www.mountainproject.com/v/banana-split/106066631
3655,Archaeopteryx,http://www.mountainproject.com/v/archaeopteryx/105752128
3656,Choose Life,http://www.mountainproject.com/v/choose-life/105760953
3657,East Face North Side/Seal Rock,http://www.mountainproject.com/v/east-face-north-sideseal-rock/105751645
3658,East Face South Side,http://www.mountainproject.com/v/east-face-south-side/105751648
3659,Jade Gate,http://www.mountainproject.com/v/jade-gate/105752491
3660,Misbehaven,http://www.mountainproject.com/v/misbehaven/105752956
3661,Primate,http://www.mountainproject.com/v/primate/105753091
3662,Sea of Joy,http://www.mountainproject.com/v/sea-of-joy/105762372
3663,Shortcut (East Face),http://www.mountainproject.com/v/shortcut-east-face/105751633
3664,Skin Flute,http://www.mountainproject.com/v/skin-flute/105756526
3665,Southwest Face,http://www.mountainproject.com/v/southwest-face/105754387
3666,Supercell,http://www.mountainproject.com/v/supercell/109003868
3667,Thunder Muscle,http://www.mountainproject.com/v/thunder-muscle/108178445
3668,Dark Territory,http://www.mountainproject.com/v/dark-territory/106034482
3669,Thirteen Words for Choss.,http://www.mountainproject.com/v/thirteen-words-for-choss/106034455
3670,Under Seige,http://www.mountainproject.com/v/under-seige/107150224
3671,"White Stallion, The",http://www.mountainproject.com/v/white-stallion-the/107150219
3672,Beau!,http://www.mountainproject.com/v/beau/105759396
3673,Better Offer,http://www.mountainproject.com/v/better-offer/105759390
3674,Great Expectations,http://www.mountainproject.com/v/great-expectations/105759399
3675,Identity Theft,http://www.mountainproject.com/v/identity-theft/105759393
3676,Leonine,http://www.mountainproject.com/v/leonine/105759432
3677,Prune Face,http://www.mountainproject.com/v/prune-face/105759387
3678,South Face,http://www.mountainproject.com/v/south-face/105752395
3679,Southeast Ridge,http://www.mountainproject.com/v/southeast-ridge/105752566
3680,"Southeast Ridge, North Crag",http://www.mountainproject.com/v/southeast-ridge-north-crag/106367407
3681,Vague Jug Line,http://www.mountainproject.com/v/vague-jug-line/108935284
3682,When It's Right,http://www.mountainproject.com/v/when-its-right/105913070
3683,Chockstone Roof,http://www.mountainproject.com/v/chockstone-roof/105763374
3684,Direct North Face,http://www.mountainproject.com/v/direct-north-face/105763380
3685,Northwest Arete,http://www.mountainproject.com/v/northwest-arete/105763377
3686,$00pr kr33m,http://www.mountainproject.com/v/00pr-kr33m/107177226
3687,Boys with Power Toys,http://www.mountainproject.com/v/boys-with-power-toys/105752425
3688,Bulges,http://www.mountainproject.com/v/bulges/105759828
3689,Diagonal,http://www.mountainproject.com/v/diagonal/105755899
3690,Family Man,http://www.mountainproject.com/v/family-man/106196513
3691,Film Noir,http://www.mountainproject.com/v/film-noir/107190078
3692,Hippopotamus,http://www.mountainproject.com/v/hippopotamus/107204916
3693,Junior Niblits,http://www.mountainproject.com/v/junior-niblits/106303699
3694,Just Another Boy's Climb,http://www.mountainproject.com/v/just-another-boys-climb/105761499
3695,k00kEEz and krEEm,http://www.mountainproject.com/v/k00keez-and-kreem/106447808
3696,"Keyhole, The",http://www.mountainproject.com/v/the-keyhole/106061076
3697,Kr33m in the $33m,http://www.mountainproject.com/v/kr33m-in-the-33m/108429512
3698,Left 'N Up,http://www.mountainproject.com/v/left-n-up/105755905
3699,m1n1-kr33m,http://www.mountainproject.com/v/m1n1-kr33m/106881775
3700,Nasty Boys,http://www.mountainproject.com/v/nasty-boys/106557671
3701,Northeast Arete,http://www.mountainproject.com/v/northeast-arete/105756877
3702,Pen 15,http://www.mountainproject.com/v/pen-15/107178024
3703,Prime the Pump,http://www.mountainproject.com/v/prime-the-pump/107735680
3704,"Return of Dow, The",http://www.mountainproject.com/v/the-return-of-dow/105755128
3705,s00kr33m,http://www.mountainproject.com/v/s00kr33m/106303627
3706,Shalohsh,http://www.mountainproject.com/v/shalohsh/106447491
3707,Sick For Sleeping,http://www.mountainproject.com/v/sick-for-sleeping/108081842
3708,Sweet NiBLitz,http://www.mountainproject.com/v/sweet-niblitz/106297660
3709,Syzygy,http://www.mountainproject.com/v/syzygy/105755902
3710,Trad kr33m,http://www.mountainproject.com/v/trad-kr33m/106876370
3711,Undertow,http://www.mountainproject.com/v/undertow/105752323
3712,Whipping Post,http://www.mountainproject.com/v/whipping-post/105763689
3713,A Sphinxter Says What?,http://www.mountainproject.com/v/a-sphinxter-says-what/105762009
3714,"BFE Dihedral, The",http://www.mountainproject.com/v/the-bfe-dihedral/105836523
3715,Curse of the Pharaoh,http://www.mountainproject.com/v/curse-of-the-pharaoh/105836608
3716,"Half Man, Half Beast",http://www.mountainproject.com/v/half-man-half-beast/105836598
3717,"Lower East Face, Sphinx",http://www.mountainproject.com/v/lower-east-face-sphinx/106267544
3718,Pharaoh's Tomb,http://www.mountainproject.com/v/pharaohs-tomb/105836518
3719,"Upper East Face, Sphinx",http://www.mountainproject.com/v/upper-east-face-sphinx/106267536
3720,AC-DC,http://www.mountainproject.com/v/ac-dc/106037701
3721,Climbing Non-Sunse,http://www.mountainproject.com/v/climbing-non-sunse/106037691
3722,D1,http://www.mountainproject.com/v/d1/106037720
3723,Fine Line,http://www.mountainproject.com/v/fine-line/106037737
3724,Home Run,http://www.mountainproject.com/v/home-run/106037711
3725,Insane,http://www.mountainproject.com/v/insane/106037786
3726,Off Width Her Head!,http://www.mountainproject.com/v/off-width-her-head/106035030
3727,Shady Character,http://www.mountainproject.com/v/shady-character/106034815
3728,Solar Flare,http://www.mountainproject.com/v/solar-flare/106037716
3729,Sunset Arete (Variation of Wind Song Dihedral),http://www.mountainproject.com/v/sunset-arete-variation-of-wind-song-dihedral/106035587
3730,Three's a Crowd,http://www.mountainproject.com/v/threes-a-crowd/106035298
3731,Wind Song Dihedral aka Original Route,http://www.mountainproject.com/v/wind-song-dihedral-aka-original-route/106035579
3732,All About Bob,http://www.mountainproject.com/v/all-about-bob/105750277
3733,"Antithesis of Bob, The",http://www.mountainproject.com/v/the-antithesis-of-bob/108373458
3734,Bob's Crack,http://www.mountainproject.com/v/bobs-crack/107132720
3735,Dr. Funkenstein,http://www.mountainproject.com/v/dr-funkenstein/105750280
3736,Eara Fuchin' Schmuckin',http://www.mountainproject.com/v/eara-fuchin-schmuckin/105750286
3737,For Her Pleasure,http://www.mountainproject.com/v/for-her-pleasure/107132673
3738,Funk Soul Roof,http://www.mountainproject.com/v/funk-soul-roof/105820279
3739,Funk Soul Roof (Stand Start),http://www.mountainproject.com/v/funk-soul-roof-stand-start/106746213
3740,GFP,http://www.mountainproject.com/v/gfp/107132697
3741,It Satisfies,http://www.mountainproject.com/v/it-satisfies/106004974
3742,Kleine Schlampe,http://www.mountainproject.com/v/kleine-schlampe/105750283
3743,Madam Assey,http://www.mountainproject.com/v/madam-assey/107132660
3744,Parasol,http://www.mountainproject.com/v/parasol/105750292
3745,Plush,http://www.mountainproject.com/v/plush/105759837
3746,Schnitzel Bock,http://www.mountainproject.com/v/schnitzel-bock/105762921
3747,Shag,http://www.mountainproject.com/v/shag/105750295
3748,Snuff,http://www.mountainproject.com/v/snuff/105750289
3749,Spewbacca,http://www.mountainproject.com/v/spewbacca/106308553
3750,Tall Boy,http://www.mountainproject.com/v/tall-boy/107566048
3751,Tower of Power,http://www.mountainproject.com/v/tower-of-power/106371957
3752,What About Bob?,http://www.mountainproject.com/v/what-about-bob/105762237
3753,Everybody Has An Opinion,http://www.mountainproject.com/v/everybody-has-an-opinion/107206366
3754,Free Advice,http://www.mountainproject.com/v/free-advice/107194297
3755,Good Advice,http://www.mountainproject.com/v/good-advice/107194318
3756,Good Advice You Just Didn't Take,http://www.mountainproject.com/v/good-advice-you-just-didnt-take/107194307
3757,Sage Advice,http://www.mountainproject.com/v/sage-advice/107193059
3758,Some Advice Is Hard to Follow,http://www.mountainproject.com/v/some-advice-is-hard-to-follow/107195820
3759,Supposed Former Grade Inflation Junkie,http://www.mountainproject.com/v/supposed-former-grade-inflation-junkie/107190083
3760,Surprisingly Good Advice,http://www.mountainproject.com/v/surprisingly-good-advice/107194278
3761,Unsolicited Advice,http://www.mountainproject.com/v/unsolicited-advice/107193084
3762,East Face/Tiny Tower,http://www.mountainproject.com/v/east-facetiny-tower/105756007
3763,South Crack Right,http://www.mountainproject.com/v/south-crack-right/105836639
3764,West Ridge,http://www.mountainproject.com/v/west-ridge/105756010
3765,Born Again,http://www.mountainproject.com/v/born-again/105763365
3766,Eaves Dropper,http://www.mountainproject.com/v/eaves-dropper/105762924
3767,Chosspile Chimney,http://www.mountainproject.com/v/chosspile-chimney/107143713
3768,X Crack,http://www.mountainproject.com/v/x-crack/107730810
3769,Chairman of the Board,http://www.mountainproject.com/v/chairman-of-the-board/105761295
3770,"Clipboard, The",http://www.mountainproject.com/v/the-clipboard/105758257
3771,Stigmata,http://www.mountainproject.com/v/stigmata/105758260
3772,Disinclination,http://www.mountainproject.com/v/disinclination/105761364
3773,Flashpoint,http://www.mountainproject.com/v/flashpoint/105834727
3774,Free Fall,http://www.mountainproject.com/v/free-fall/105758413
3775,Incline Club,http://www.mountainproject.com/v/incline-club/105756484
3776,Midway,http://www.mountainproject.com/v/midway/105756592
3777,Moomin Papa's Little Adventure,http://www.mountainproject.com/v/moomin-papas-little-adventure/106174730
3778,Ripcord,http://www.mountainproject.com/v/ripcord/105761298
3779,Strange Science,http://www.mountainproject.com/v/strange-science/105754129
3780,Supernatural,http://www.mountainproject.com/v/supernatural/105761349
3781,Tomb of Sorrows,http://www.mountainproject.com/v/tomb-of-sorrows/105761367
3782,"Constant Gardener (aka the Pursuit of Fappiness), The",http://www.mountainproject.com/v/the-constant-gardener-aka-the-pursuit-of-fappiness/106129223
3783,"Devil, The",http://www.mountainproject.com/v/the-devil/105761274
3784,Earth Angel,http://www.mountainproject.com/v/earth-angel/105764436
3785,Fapanese Direct,http://www.mountainproject.com/v/fapanese-direct/106129209
3786,"Fool, The",http://www.mountainproject.com/v/the-fool/105761343
3787,Goat F***er,http://www.mountainproject.com/v/goat-fer/105764280
3788,"Hanged Man, The",http://www.mountainproject.com/v/the-hanged-man/105761334
3789,"Horse, The",http://www.mountainproject.com/v/the-horse/105764151
3790,Lust,http://www.mountainproject.com/v/lust/105761271
3791,"Magician, The",http://www.mountainproject.com/v/the-magician/105857146
3792,S.I.N.,http://www.mountainproject.com/v/sin/106867592
3793,"Tower, The",http://www.mountainproject.com/v/the-tower/105761340
3794,Wheel of Fortune,http://www.mountainproject.com/v/wheel-of-fortune/105761337
3795,Common Denominator,http://www.mountainproject.com/v/common-denominator/105765201
3796,Curvilinear,http://www.mountainproject.com/v/curvilinear/105764523
3797,Dihedral  One,http://www.mountainproject.com/v/dihedral-one/105764919
3798,Dihedral Two,http://www.mountainproject.com/v/dihedral-two/105816313
3799,Dom Perignon,http://www.mountainproject.com/v/dom-perignon/105758158
3800,Dominator,http://www.mountainproject.com/v/dominator/105758062
3801,Dominatrix,http://www.mountainproject.com/v/dominatrix/105761361
3802,Pillar,http://www.mountainproject.com/v/pillar/105825469
3803,Unnamed,http://www.mountainproject.com/v/unnamed/106901300
3804,Dead Again,http://www.mountainproject.com/v/dead-again/105760935
3805,Dead Can Dance,http://www.mountainproject.com/v/dead-can-dance/105757393
3806,"Dead Zone, The",http://www.mountainproject.com/v/the-dead-zone/105764229
3807,Isle of the Dead,http://www.mountainproject.com/v/isle-of-the-dead/105756730
3808,Ancient Fright,http://www.mountainproject.com/v/ancient-fright/105764418
3809,Ancient Light,http://www.mountainproject.com/v/ancient-light/105761370
3810,Ancient Sight,http://www.mountainproject.com/v/ancient-sight/106187300
3811,"Art Of War, The",http://www.mountainproject.com/v/the-art-of-war/105831811
3812,Blade,http://www.mountainproject.com/v/blade/105841512
3813,Crack Love,http://www.mountainproject.com/v/crack-love/105834686
3814,Crack Love II,http://www.mountainproject.com/v/crack-love-ii/105836099
3815,Crack Love III,http://www.mountainproject.com/v/crack-love-iii/105842443
3816,"Enemy Within, The",http://www.mountainproject.com/v/the-enemy-within/105987462
3817,Ghost Ship,http://www.mountainproject.com/v/ghost-ship/105839865
3818,Mystery Ship,http://www.mountainproject.com/v/mystery-ship/105757942
3819,Mystery Tour,http://www.mountainproject.com/v/mystery-tour/105839886
3820,Resurrection,http://www.mountainproject.com/v/resurrection/105764421
3821,Ship of Fools,http://www.mountainproject.com/v/ship-of-fools/105839872
3822,Thus Us,http://www.mountainproject.com/v/thus-us/105831858
3823,War Horse,http://www.mountainproject.com/v/war-horse/105833627
